recording,name,frameTime,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,F4frequency_sma3nz,F4bandwidth_sma3nz,F5frequency_sma3nz,F5bandwidth_sma3nz,Loudness_sma3_de,alphaRatio_sma3_de,hammarbergIndex_sma3_de,slope0-500_sma3_de,slope500-1500_sma3_de,spectralFlux_sma3_de,mfcc1_sma3_de,mfcc2_sma3_de,mfcc3_sma3_de,mfcc4_sma3_de,F0semitoneFrom27.5Hz_sma3nz_de,jitterLocal_sma3nz_de,shimmerLocaldB_sma3nz_de,HNRdBACF_sma3nz_de,logRelF0-H1-H2_sma3nz_de,logRelF0-H1-A3_sma3nz_de,F1frequency_sma3nz_de,F1bandwidth_sma3nz_de,F1amplitudeLogRelF0_sma3nz_de,F2frequency_sma3nz_de,F2bandwidth_sma3nz_de,F2amplitudeLogRelF0_sma3nz_de,F3frequency_sma3nz_de,F3bandwidth_sma3nz_de,F3amplitudeLogRelF0_sma3nz_de,pcm_fftMag_spectralRollOff25.0_sma_de,pcm_fftMag_spectralRollOff50.0_sma_de,pcm_fftMag_spectralRollOff75.0_sma_de,pcm_fftMag_spectralRollOff90.0_sma_de,pcm_fftMag_spectralCentroid_sma_de,pcm_fftMag_spectralEntropy_sma_de,pcm_fftMag_spectralVariance_sma_de,pcm_fftMag_spectralSkewness_sma_de,pcm_fftMag_spectralKurtosis_sma_de,pcm_fftMag_spectralSlope_sma_de,pcm_fftMag_psySharpness_sma_de,pcm_fftMag_spectralHarmonicity_sma_de,F4frequency_sma3nz_de,F4bandwidth_sma3nz_de,F5frequency_sma3nz_de,F5bandwidth_sma3nz_de,voicingFinalUnclipped,flac_file_name,speaker_id,audio_path,gender,codec,codec_q,codec_seed,attack_tag,attack_label,key
T_0000161649.wav,'unknown',9.95,0.1700264,-21.99412,29.82835,-0.01383013,-0.001093732,0.03774763,22.68816,28.75545,13.78651,11.92536,19.14464,0.0105853,1.353282,2.620092,0.3528924,32.151,417.484,1347.589,-11.77336,1490.745,1365.03,-35.11366,2538.88,1019.879,-38.21674,93.75,145.8333,270.8333,416.6667,224.8937,3.620317,196341.8,12.11623,176.9877,-0.002188266,0.2278394,0.002014151,3384.998,1268.132,4073.303,895.9984,-0.02585231,-1.119569,1.408526,-0.006885247,0.003566832,-0.001827211,0.1898779,0.455991,1.778746,2.24977,0.05614052,0.003348652,0.2465613,-0.5354677,0.06916702,1.844223,36.46816,-10.25759,-3.22713,100.2092,-53.53328,-2.673928,134.1571,-41.87643,-1.900579,-5.208333,-17.70833,-44.79167,-36.45833,-24.30356,-0.2307418,-26258.18,1.704153,75.45501,0.0006525803,-0.02485946,-0.0007316897,175.6998,168.9649,-1255.117,-257.5727,0.7113076,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',9.96,0.1415682,-23.35136,32.07352,-0.01848995,0.002506695,0.04656244,23.55507,29.05609,15.09959,14.01064,19.1075,0.01758934,1.876222,2.010391,0.6204141,35.04416,402.7069,1348.479,-15.12215,1485.764,1218.705,-36.56273,2645.768,812.9808,-40.99993,83.33334,125.0,229.1667,364.5833,195.2776,3.302825,148540.5,14.37233,269.2286,-0.001593103,0.1987954,0.001389472,3581.739,1336.368,NaN,NaN,-0.0205122,-1.30013,2.640391,-0.006559499,0.002321829,0.003286853,1.690834,0.03883667,1.478847,0.5243315,0.1048855,0.005648804,0.3460433,-0.2923313,0.3875826,2.416386,89.59248,-25.40435,-3.068162,145.1434,-33.88128,-1.760643,153.4681,-26.21716,-1.665133,-6.250001,-16.66667,-37.5,-48.95833,-28.33404,-0.2579953,-48146.04,2.233741,122.0952,0.0001507757,-0.02769565,-0.000168721,209.5248,105.9461,NaN,NaN,0.7039598,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',9.97,0.1195332,-25.26796,36.19888,-0.02859001,0.002893299,0.04268226,25.72733,29.86041,16.97465,12.37232,19.34458,0.02401757,2.180633,2.071211,1.565677,38.25086,594.9122,1309.205,-19.00118,1741.489,1188.542,-39.01178,2904.808,812.7861,-42.64486,72.91666,104.1667,187.5,302.0833,155.8486,2.939653,71394.65,18.7152,498.4042,-0.001611209,0.160723,0.001475934,3903.915,1377.736,NaN,NaN,-0.009175824,-0.8599989,2.930539,-0.005215693,0.0004236714,0.007056603,3.055463,-0.9475605,0.5034482,-0.6920794,0.1443768,0.001575419,0.3355061,0.03906865,0.4469838,2.550832,144.0304,-28.35405,-2.044804,182.3774,10.04915,-0.4722447,160.1051,22.63389,-1.051803,-3.125,-11.45833,-23.95834,-46.875,-22.95139,-0.1815723,-46678.4,1.60921,125.6701,-0.0005062317,-0.02185142,0.0003613868,247.2612,17.77001,NaN,NaN,0.719471,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',9.98,0.119877,-25.57918,39.88911,-0.03175136,0.002369699,0.06195521,30.42479,27.52068,16.04569,10.63903,19.54594,0.02152789,2.66845,2.212144,2.20129,40.61496,769.5651,1279.432,-20.26322,1945.991,1333.031,-37.64296,2972.572,991.5256,-42.74968,72.91666,93.75,177.0833,250.0,138.5942,2.86199,35075.54,19.16045,604.9122,-0.002483906,0.1445033,0.002118613,4021.919,1351.119,NaN,NaN,0.008415228,-0.1251951,1.835817,-0.0001127699,-0.001100689,0.01126402,4.116543,-2.287214,-0.1157669,-0.6932452,0.0976036,-0.004270312,0.2511969,0.3511263,0.05747199,1.803901,150.639,-34.5017,-0.1947569,190.0451,24.92457,0.9802197,148.2738,63.77431,-0.09462242,3.125,0.0,-5.208336,-27.08334,-8.96958,-0.02654297,-31530.14,-0.4684328,46.34081,-0.001610004,-0.007413119,0.001015014,250.3415,-22.87642,NaN,NaN,0.7160995,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',9.99,0.1349929,-25.18021,40.57325,-0.03327789,0.001093123,0.06533425,34.53061,24.78535,15.8307,10.15076,19.64731,0.01649313,2.634699,2.714558,1.797373,42.11975,954.207,1240.343,-19.42685,2172.519,1358.113,-36.93477,3176.004,1043.776,-42.60088,83.33334,104.1667,177.0833,239.5833,138.4785,2.932873,19682.29,17.76822,637.4966,-0.004274023,0.1457283,0.003456515,4401.214,1349.607,NaN,NaN,0.02566068,0.6737211,-0.1008842,0.004327351,-0.001474569,0.01361561,4.296185,-3.902246,-0.2841098,0.35087,-0.03898697,0.004210213,0.1900168,0.5361139,-0.4897466,0.7062076,103.4445,-32.40018,1.570619,120.774,-53.96498,2.427132,110.2223,22.60907,0.6878807,6.250001,13.54167,11.45833,-5.208334,6.622983,0.09836841,-12060.58,-2.480918,-61.40768,-0.002782881,0.008408335,0.002604403,183.9969,-89.56692,NaN,NaN,0.7246655,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',10.0,0.1759145,-24.02122,39.06542,-0.01670987,-0.002096664,0.09155655,39.73615,20.15755,15.09273,11.65519,19.44416,NaN,2.905174,3.444348,0.791926,42.12922,976.2546,1210.401,-15.8831,2220.475,1258.542,-32.70013,3251.539,1016.357,-41.49503,93.75,125.0,208.3333,260.4167,159.1148,3.1735,16746.01,12.50366,431.3865,-0.008311714,0.1692271,0.005474252,4584.797,1236.051,NaN,NaN,0.03812999,1.163871,-1.752037,0.005111744,-0.00200942,0.01053897,3.79393,-5.260194,0.1201853,0.7122839,-0.1314215,NaN,0.08057821,0.5108751,-0.8032777,-0.7504196,53.28435,-33.85145,2.287609,56.73003,-151.1034,2.623333,86.89128,-31.97368,1.639468,5.208333,21.875,17.70833,9.375002,16.11029,0.1273806,-1485.933,-3.275078,-132.6599,-0.003670529,0.01784851,0.005522418,140.5245,-42.8979,NaN,NaN,0.7466848,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',10.01,0.2198179,-22.67834,36.10631,-0.01447401,-0.002246366,0.09595966,42.55257,14.03075,16.03058,13.6186,19.20053,0.05583258,3.012355,4.135678,-0.1783736,41.02477,1008.79,1181.719,-13.33814,2208.117,955.962,-29.34753,3316.436,913.4155,-39.83278,93.75,156.25,229.1667,270.8333,178.7032,3.27574,20256.52,9.639009,278.1287,-0.01261171,0.1904028,0.01282013,4542.46,987.4355,NaN,NaN,0.04353162,1.266881,-2.725934,0.001094746,-0.001980168,0.005676996,2.77138,-6.163015,0.808705,0.1357655,-0.1259043,0.005871769,-0.1957169,0.02849047,-0.6868553,-2.349412,5.745544,-36.54493,2.286417,2.838745,-172.6567,2.104648,25.78415,-29.97609,2.87043,6.25,21.875,17.70833,12.5,19.3081,0.09659195,4443.421,-2.933259,-144.4259,-0.003905206,0.02047282,0.007808083,62.13301,42.16626,NaN,NaN,0.7554544,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',10.02,0.2681144,-21.01076,33.3624,-0.01559459,-0.006007659,0.09933738,45.38346,6.597008,16.54667,12.46653,19.11222,0.04151063,2.882513,4.05596,-0.827225,37.41035,1008.695,1139.486,-11.86952,2211.842,778.5899,-28.31991,3336.812,896.8374,-35.9364,93.75,177.0833,239.5833,281.25,199.0333,3.327459,27358.76,6.849667,121.2968,-0.01666771,0.2114086,0.0250489,4653.918,1317.715,NaN,NaN,0.04382095,0.9788589,-2.776823,-0.004515533,-0.001946423,0.002769287,1.429738,-5.72894,1.597402,-1.422949,0.08118687,0.001204741,-0.4641427,-0.7919862,-0.2452545,-3.562259,-16.34515,-46.63033,2.018889,-9.74104,-139.4081,0.6582811,-2.973975,-19.34783,3.812748,10.41667,17.70833,10.41667,10.41667,17.33893,0.05143661,7055.422,-1.732143,-95.04176,-0.00414317,0.01765024,0.008132985,102.4831,160.1952,NaN,NaN,0.7529685,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',10.03,0.3065509,-20.35103,29.7951,-0.0283618,-0.006852219,0.08982882,45.56386,0.7505409,19.14726,10.42392,19.18376,0.02509665,1.667445,2.551205,-0.8273275,32.73212,966.7143,1093.076,-10.00155,2191.03,734.8057,-28.60165,3262.288,953.6555,-31.02805,114.5833,187.5,250.0,291.6667,215.0598,3.338853,36593.02,5.928919,70.41183,-0.01962206,0.2270016,0.03270961,4677.318,1519.606,NaN,NaN,0.04766735,0.5502415,-2.167158,-0.004276623,-0.002839788,0.007308112,0.4210686,-3.984828,1.921431,-3.345374,0.3330746,-0.006983967,-0.6186625,-1.686771,0.4269814,-4.299348,-33.5459,-49.00573,2.309055,-13.49116,-62.29471,-0.06025486,-32.7095,-0.05130005,4.46182,16.66667,12.5,7.291664,16.66667,16.1493,0.07332675,8221.919,-0.8937934,-49.97403,-0.005302259,0.01601608,0.005193605,17.0748,175.521,NaN,NaN,0.7404627,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',10.04,0.3516527,-20.29058,28.33691,-0.03234364,-0.009525853,0.1084684,45.37919,-1.847045,21.5214,6.137785,19.85848,0.02139167,1.256916,0.2766534,-0.1098696,28.46424,915.5666,1021.571,-7.456949,2180.313,672.08,-29.78167,3263.743,899.4982,-26.83365,135.4167,197.9167,250.0,302.0833,227.6311,3.399127,43854.87,5.697992,60.03611,-0.02552239,0.2391789,0.03619444,5029.783,1770.941,NaN,NaN,0.07039879,0.2437502,-1.514957,0.002025397,-0.005864885,0.05191458,-0.002664947,-1.760556,0.9919346,-6.158706,0.4588476,-0.0009883128,-0.5940086,-1.936697,1.186447,-3.908438,-68.78571,12.92894,2.624221,-82.63579,18.31082,1.944468,-82.40029,-19.28303,4.069174,29.16667,29.16667,28.125,44.79166,29.95523,0.1669069,8609.222,-0.350356,-14.62722,-0.01076387,0.03033727,0.005643238,-174.5422,20.65748,NaN,NaN,0.7127791,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',10.05,0.4163855,-20.28722,27.78326,-0.0274826,-0.01468621,0.1279347,44.66005,-1.671367,23.15037,0.05610148,20.49277,0.03097223,0.7318411,-2.408525,1.597856,24.00109,887.6248,995.6477,-3.999156,2156.426,697.7434,-28.91792,3189.423,911.8286,-22.07505,156.25,208.3333,260.4167,343.75,245.1508,3.60654,53118.06,5.74588,58.88885,-0.03469566,0.2565981,0.03321538,4439.902,1638.427,NaN,NaN,0.0950096,0.5004352,-0.9857014,0.01099191,-0.009972286,0.08853604,0.1384075,-0.008747345,-1.998729,-9.003186,0.3491562,-0.00379537,-0.415413,-1.159255,1.734247,-2.99736,-110.2671,95.13232,2.357891,-181.9608,88.70583,5.420304,-132.2995,-27.72591,3.19342,49.99999,59.375,66.66666,90.625,55.84855,0.2633669,8206.596,-0.4388883,-5.932935,-0.01509701,0.05695073,0.01157172,-400.592,-136.4621,NaN,NaN,0.7030284,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',10.06,0.5651911,-19.82391,26.79353,-0.005907204,-0.03141509,0.3398573,45.82204,-0.994818,19.50479,-13.14309,20.75195,0.03363128,0.3802717,-3.147661,3.892416,22.23368,704.3117,1252.845,-1.749615,1815.965,888.6751,-18.43943,2961.243,821.3357,-20.06703,218.75,312.5,375.0,479.1667,333.7639,4.02815,62142.35,5.189407,53.9222,-0.06295023,0.3482967,0.0530122,3899.915,1361.592,NaN,NaN,0.1189624,1.08762,-0.9525154,0.0158233,-0.01315557,0.1177202,0.2795391,0.4082329,-5.439644,-10.82656,0.07653141,-0.007375556,-0.3159567,0.2692833,1.671836,-2.020677,-147.249,153.609,1.455016,-274.7767,130.4309,8.607969,-192.0614,-21.17403,2.036961,79.16666,94.79166,109.375,137.5,86.89882,0.294883,6275.247,-0.6904629,-6.053856,-0.02101288,0.08819504,0.02692423,-493.1666,-241.3513,NaN,NaN,0.6709819,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',10.07,0.6748298,-18.08218,25.63828,0.01337953,-0.04576904,0.4168145,46.03447,0.2806909,10.16192,-24.95157,20.48281,NaN,0.02870229,-1.532912,5.842763,20.8606,521.0064,1453.101,-1.065764,1463.4,1070.037,-7.171245,2752.041,854.1072,-18.44426,322.9167,427.0833,520.8333,656.25,441.2361,4.341176,68482.26,3.98877,43.80412,-0.07639319,0.4571963,0.08215931,3239.292,1041.97,NaN,NaN,0.1207783,1.711608,-0.9140732,0.01372266,-0.01173228,0.07596185,-0.09958114,-0.1358409,-6.844316,-9.710135,-0.08039093,NaN,-0.1609472,1.267408,1.070199,-1.397358,-137.5566,110.2464,0.1969274,-266.0404,93.31567,8.086453,-182.7298,-31.23925,0.9701292,93.75,104.1667,116.6667,147.9167,95.27007,0.2058045,4357.102,-0.7116295,-6.040032,-0.02409576,0.09547476,0.04298812,-332.8641,-207.3891,NaN,NaN,0.6853988,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',10.08,0.8172424,-15.95499,24.64683,0.02634182,-0.05976227,0.5526294,46.08968,-0.7819086,0.8174084,-35.49118,20.24612,NaN,0.02870229,1.185263,6.126856,19.9311,362.6309,1560.89,-1.648562,1152.943,1138.088,2.384838,2522.127,822.4888,-18.46424,447.9167,562.5,666.6667,833.3333,564.0825,4.506224,67549.01,3.124232,37.3092,-0.109738,0.579855,0.1463436,3164.255,862.4136,4182.437,588.2423,0.1089445,2.025131,-0.7727979,0.008031217,-0.006478609,0.004952088,-0.9283432,-1.153979,-5.133739,-5.857774,-0.02231693,NaN,0.003378606,1.082972,0.327935,-1.25338,-78.6096,7.8943,-0.635226,-157.2065,22.31251,4.018016,-131.931,-38.01743,0.4206797,81.25,80.20834,84.375,118.75,75.55269,0.08296227,5849.637,-0.3973983,-4.227746,-0.02409186,0.07347504,0.04729917,-142.5556,-137.5687,1257.097,343.7933,0.7436714,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',10.09,0.8942513,-13.66364,24.28625,0.02500618,-0.059174,0.4013579,44.02832,-2.457026,-1.727517,-37.32053,20.34373,NaN,0.1028898,1.762051,5.831631,18.16559,370.6821,1392.857,-3.065046,1157.735,1039.615,1.102211,2495.332,755.0558,-18.02579,510.4167,604.1667,697.9167,906.25,606.3418,4.396526,72200.24,3.22032,36.99519,-0.1317806,0.6181927,0.2014903,3143.411,851.0712,4438.207,902.5439,0.09371726,1.887682,-0.7294292,0.003375981,-0.0006559625,-0.0533933,-1.524454,-1.952717,-1.833735,-1.44861,0.1572454,NaN,0.1283361,0.2930165,-0.01036491,-0.8688234,-24.8559,-46.19696,-0.9178863,-52.4162,-18.93879,-0.1147357,-74.64458,-66.20522,-0.05049229,50.0,45.83333,39.58334,71.875,43.13807,0.01484756,10630.74,-0.004655242,-2.286904,-0.02096213,0.03946073,0.03725348,14.66824,-108.9424,904.3782,458.4471,0.7539954,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',10.1,1.000203,-11.90753,23.60555,0.02843556,-0.05710565,0.3723461,42.1834,-5.395854,-0.2191875,-36.24748,20.7099,0.02326214,0.360071,0.6197162,5.537657,17.31429,386.4258,1322.438,-3.926104,1182.765,1015.449,-2.486078,2429.943,680.7742,-18.17286,531.25,625.0,708.3333,947.9167,628.9745,4.415287,89531.54,3.586641,36.18793,-0.1557158,0.6351737,0.2298425,3235.078,769.1981,4066.384,1267.694,0.06452306,1.400421,-0.4848188,0.001740592,0.004061482,-0.05256376,-1.440057,-2.235787,0.4983786,2.416189,0.2692251,0.00699205,0.1491524,-0.2148986,0.08173595,-0.3082914,7.656686,-43.15226,-0.5171087,16.12668,-10.44568,-2.621468,-27.82175,-44.96499,-0.2843214,18.75,10.41667,4.166663,17.70833,11.51151,-0.01808367,12888.55,0.1317395,-1.844752,-0.01220788,0.007979733,0.03013718,39.58159,-94.76283,56.68413,419.9862,0.7211622,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',10.11,1.051936,-10.66751,22.51177,0.02921257,-0.05037716,0.2399897,40.36535,-7.175924,1.511541,-31.81647,21.03715,0.01771758,0.5046983,0.2149444,6.085538,17.82489,384.8294,1341.342,-4.516425,1186.408,1036.663,-5.309466,2424.91,593.9384,-18.84241,531.25,625.0,697.9167,958.3333,624.4804,4.460883,110644.7,3.73429,32.93023,-0.1582149,0.6268406,0.2266773,3277.222,543.8663,4579.917,1952.509,0.03184526,0.6459076,-0.07641087,0.001776284,0.005154064,-0.004946053,-0.4815891,-2.059611,1.109515,4.268878,0.2042744,0.00508331,0.1816724,-0.1353104,0.1142035,0.3345612,6.043714,-8.608594,0.04612222,18.77174,11.22613,-2.315032,-19.25664,-20.28469,-0.5695871,0.0,-6.250006,-8.333331,-26.04168,-5.928332,-0.04169502,8511.968,0.03516016,-2.067792,-0.004772297,-0.007155907,0.03124502,29.821,-91.15147,-854.7796,-90.95919,0.7279016,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',10.12,1.061015,-10.45095,23.10997,0.03294158,-0.04385328,0.3704947,40.72088,-9.601395,1.689772,-26.16226,21.24554,0.02610146,0.5735601,0.8843234,6.408582,18.55999,393.8407,1370.886,-3.508416,1219.24,1087.336,-7.516662,2418.229,678.2225,-19.47754,531.25,604.1667,687.5,895.8333,612.5707,4.383627,112769.5,3.525944,30.11792,-0.1575602,0.6154297,0.284436,3295.258,542.2019,4395.002,2163.19,-0.01464158,-0.007105065,0.2814898,0.001686694,0.005297408,0.03367246,0.6084923,-1.574043,1.165848,5.270819,0.009064103,0.001910886,0.2415276,-0.06186624,-0.0697999,0.7224365,4.027972,-11.14891,0.2031922,16.70675,5.855835,-1.613325,-14.71924,10.64164,-0.6911228,-16.66667,-18.75001,-19.79166,-65.625,-20.04876,-0.09819207,694.793,-0.09811421,-2.052255,0.004547903,-0.01855027,0.02719253,-5.169726,-34.64622,-412.3279,-199.4089,0.7541605,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',10.13,1.023071,-11.16239,24.15199,0.03163459,-0.04002986,0.3775533,42.35163,-10.65231,2.865581,-21.01875,21.09728,0.02399689,0.9045072,0.9531947,5.967185,19.21554,397.1933,1325.59,-3.043279,1233.356,1059.803,-7.957655,2404.905,654.9083,-20.22139,510.4167,583.3333,666.6667,802.0833,584.902,4.20388,103141.1,3.426469,29.69124,-0.1547198,0.5922852,0.3304186,3262.427,508.8119,NaN,NaN,-0.06431407,-0.2125184,0.1780024,0.0006864779,0.004610539,0.04701797,1.041037,-0.7917163,1.395434,5.207883,-0.1954466,0.001862101,0.6228958,-0.02899424,-0.3793712,0.9677097,1.958838,-27.81578,-0.1108661,10.26648,-13.04862,-1.485469,-24.52285,22.42657,-0.6896261,-40.625,-23.95834,-27.08334,-61.45832,-28.02874,-0.09020414,-1346.805,-0.1582859,-2.132692,0.01642705,-0.02588314,-0.004799646,-27.93689,37.19734,NaN,NaN,0.7399817,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',10.14,0.9414273,-11.69561,24.1929,0.03565802,-0.03579226,0.4719265,44.23271,-11.52788,4.933032,-15.29225,20.72515,0.02967692,1.367805,-0.05874012,5.247834,20.23115,400.3838,1274.569,-3.646716,1242.824,1033.158,-9.228606,2366.349,703.4975,-20.93899,458.3333,552.0833,625.0,697.9167,548.52,4.052827,96757.3,3.24998,27.54615,-0.1347239,0.5597001,0.3139345,3216.627,613.4941,4294.703,1246.905,-0.121487,-0.3077082,-0.3344446,-0.002608222,0.004387657,0.0193,0.2909302,0.9266137,1.97973,5.080753,-0.296207,0.001851788,1.043288,-0.01835489,-0.3908936,0.8193897,-3.111072,-23.84175,-0.5577828,-3.837878,-21.02753,-1.688391,-33.31575,6.725976,-0.2523888,-72.91667,-44.79167,-53.125,-42.70833,-45.27102,-0.06108794,800.8078,0.01632247,-0.3298662,0.02955264,-0.04445417,-0.05599403,-35.10107,61.66187,313.0284,-180.8694,0.7102494,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',10.15,0.7901595,-11.10777,22.86032,0.03128674,-0.03135498,0.4243636,43.81462,-10.17126,6.867082,-11.21206,20.32011,0.02524036,3.222055,0.5415049,4.769056,21.82786,391.3521,1250.421,-5.001605,1225.948,998.5086,-11.88084,2328.236,693.4338,-21.55982,364.5833,531.25,593.75,750.0,516.3621,4.175262,111916.8,3.080843,23.55266,-0.08749786,0.5252897,0.1879298,3176.853,694.2068,4177.795,1121.683,-0.1666668,-0.4963808,-0.4632536,-0.006726358,0.00581318,-0.01481489,-0.9816341,2.511503,2.737288,5.049018,-0.1806379,-0.004293203,1.349561,0.195462,-0.05398321,0.4129829,-8.585272,26.18016,-0.1981423,-8.366968,14.7045,-1.940625,-30.2832,16.84748,0.3273319,-94.79166,-74.99999,-79.16667,-30.20834,-63.88288,-0.04146957,2562.538,0.3028899,2.892642,0.03734999,-0.06518078,-0.08562901,-7.999512,73.53719,816.2855,128.7888,0.7179562,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
T_0000161649.wav,'unknown',10.16,0.5700362,-12.01681,22.08358,0.0200744,-0.02625244,0.4435896,41.44404,-5.208848,9.587672,-5.66184,20.15309,0.03473866,4.631226,0.9983938,5.053179,21.35078,381.2059,1289.262,-5.318167,1203.754,1012.845,-13.99702,2289.985,692.5897,-20.07027,239.5833,406.25,458.3333,708.3333,420.4856,4.092497,112385.7,3.78037,31.53788,-0.043408,0.4266566,0.07571027,3162.539,757.8138,3871.246,698.0022,-0.1676145,-0.6261196,-0.6591312,-0.01090836,0.007200256,-0.07115884,-2.372547,3.041095,3.976899,4.818203,0.03585167,-0.008459419,1.210414,0.18353,0.2963103,-0.2813316,37.9208,66.04683,-0.2514592,59.1733,28.79417,-1.598239,48.43374,28.3081,0.890968,-94.79167,-100.0,-92.70834,-35.41667,-69.57175,-0.0466759,17861.63,0.4681327,4.441993,0.03310354,-0.0751465,-0.07772191,21.89951,55.97107,46.14414,-81.31491,0.7463618,T_0000161649,T_1077,/home/nkhaloo/Desktop/asvspoof5/audio/flac_T/T_0000161649.flac,M,-,-,-,AC3,A05,spoof
